city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,65,0
city_160,0.92,Male,No relevent experience,no_enrollment,High School,nan,3,nan,nan,never,34,0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,nan,4,nan,nan,never,33,0
city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,2,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,6,0
city_21,0.624,Male,No relevent experience,Full time course,High School,nan,2,nan,Pvt Ltd,never,7,0
city_136,0.897,nan,No relevent experience,no_enrollment,Graduate,nan,3,nan,nan,1,92,0
city_141,0.763,nan,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,4,36,0
city_21,0.624,Male,No relevent experience,Full time course,High School,nan,7,nan,nan,1,38,1
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Early Stage Startup,>4,6,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,41,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,4,50,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,0
city_162,0.767,Female,No relevent experience,Full time course,High School,nan,2,nan,nan,1,24,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,nan,nan,>4,163,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Funded Startup,1,54,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,1,31,0
city_24,0.698,nan,Has relevent experience,Part time course,High School,nan,4,100-500,Pvt Ltd,2,44,0
city_149,0.689,nan,No relevent experience,Full time course,Graduate,nan,<1,1000-4999,Public Sector,1,86,1
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,51,1
city_19,0.682,Male,No relevent experience,Full time course,High School,nan,6,nan,nan,never,106,0
city_21,0.624,Male,No relevent experience,Full time course,High School,nan,7,5000-9999,Pvt Ltd,1,167,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,85,1
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,84,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,nan,nan,1,20,1
city_136,0.897,nan,No relevent experience,Full time course,Masters,STEM,8,nan,nan,1,51,0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,10/49,Pvt Ltd,1,50,0
city_53,0.74,Male,No relevent experience,Full time course,High School,nan,3,nan,nan,never,160,0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,22,0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,69,0
city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,3,nan,nan,>4,12,1
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,2,178,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,nan,nan,1,62,1
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,6,0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,2,16,0
city_73,0.754,Male,No relevent experience,no_enrollment,Phd,STEM,15,nan,nan,1,41,0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,28,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,nan,nan,1,111,1
city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,43,0
city_73,0.754,Male,No relevent experience,Full time course,High School,nan,2,nan,nan,never,49,0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Public Sector,2,36,0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,nan,nan,1,2,0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,1,nan,nan,never,19,0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,10,0
city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,27,0
city_90,0.698,nan,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,NGO,2,30,1
city_136,0.897,nan,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,2,12,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,41,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,1,124,0
city_46,0.762,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,20,0
city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,2,29,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Early Stage Startup,1,38,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,97,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,131,0
city_67,0.855,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,47,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,3,127,0
city_23,0.899,Male,Has relevent experience,no_enrollment,High School,nan,15,100-500,Pvt Ltd,>4,94,0
city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,66,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,NGO,2,163,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,44,0
city_89,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,182,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,45,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,18,0
city_14,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,166,1
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,3,29,1
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,nan,nan,1,15,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,2,30,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,108,0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,40,0
city_157,0.769,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Funded Startup,1,48,0
city_160,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,55,0
city_77,0.83,Male,Has relevent experience,no_enrollment,Primary School,nan,12,100-500,Pvt Ltd,1,43,0
city_90,0.698,nan,No relevent experience,Full time course,Masters,STEM,7,nan,nan,2,158,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,94,0
city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,167,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,500-999,Pvt Ltd,>4,68,0
city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,1,114,1
city_103,0.92,nan,Has relevent experience,no_enrollment,Phd,Humanities,>20,nan,nan,>4,108,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,35,0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,never,36,0
city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,Other,13,<10,Early Stage Startup,1,6,0
city_103,0.92,nan,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,nan,1,103,0
city_57,0.866,nan,No relevent experience,no_enrollment,High School,nan,<1,nan,nan,never,182,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,128,0
city_19,0.682,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,86,0
city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,3,39,1
city_126,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Funded Startup,1,4,0
city_55,0.739,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,44,0
city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,12,10/49,Pvt Ltd,1,12,0
city_114,0.926,Male,Has relevent experience,Full time course,High School,nan,9,100-500,Pvt Ltd,1,18,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,17,0
city_99,0.915,Male,No relevent experience,Full time course,High School,nan,2,100-500,nan,1,34,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,66,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,40,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,>4,10,1
city_103,0.92,Male,No relevent experience,Full time course,Masters,Humanities,4,nan,nan,4,44,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,56,0
city_65,0.802,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,108,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,28,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,never,42,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,nan,>20,500-999,Pvt Ltd,>4,6,0
city_103,0.92,nan,No relevent experience,Full time course,Graduate,STEM,9,nan,nan,1,28,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,never,106,0
city_103,0.92,nan,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,51,0
city_28,0.939,nan,No relevent experience,no_enrollment,High School,nan,2,5000-9999,nan,1,10,0
city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Pvt Ltd,1,129,0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,nan,13,5000-9999,Public Sector,>4,52,1
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,23,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,nan,2,50-99,nan,1,84,0
city_27,0.848,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Public Sector,1,11,0
city_104,0.924,nan,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,>4,4,0
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,>4,70,0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,122,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,3,12,1
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,131,0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,6,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,9,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,98,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,20,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,never,47,1
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,4,92,0
city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,nan,6,nan,nan,2,136,0
city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,14,50-99,nan,1,112,1
city_74,0.579,Male,No relevent experience,Full time course,Graduate,STEM,<1,nan,nan,never,145,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,96,0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,nan,nan,>4,70,0
city_20,0.796,Male,Has relevent experience,Full time course,Graduate,STEM,6,nan,nan,1,121,0
city_73,0.754,Male,Has relevent experience,Full time course,Graduate,Other,7,nan,nan,4,78,0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,7,nan,nan,1,6,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,56,1
city_136,0.897,nan,No relevent experience,Part time course,Masters,STEM,6,50-99,Funded Startup,1,66,0
city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,Arts,20,50-99,Pvt Ltd,2,4,0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,1,62,0
city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,2,50,0
city_61,0.913,Other,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,12,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,156,0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,21,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,20,nan,Pvt Ltd,>4,66,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,60,0
city_136,0.897,Female,No relevent experience,Full time course,Masters,Humanities,5,nan,Public Sector,2,94,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,72,0
city_99,0.915,nan,No relevent experience,Part time course,Graduate,STEM,5,nan,nan,1,143,0
city_103,0.92,Male,Has relevent experience,Part time course,Primary School,nan,11,nan,nan,4,20,0
city_10,0.895,Male,Has relevent experience,Part time course,Graduate,Arts,2,10/49,Pvt Ltd,1,2,0
city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,82,0
city_117,0.698,nan,No relevent experience,Full time course,Graduate,STEM,1,nan,nan,1,47,0
city_83,0.923,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,>4,13,0
city_160,0.92,nan,No relevent experience,no_enrollment,Primary School,nan,<1,nan,nan,never,12,0
city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,2,72,0
city_103,0.92,nan,No relevent experience,no_enrollment,Masters,Other,20,nan,nan,2,30,1
city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,13,nan,Public Sector,>4,7,0
city_97,0.925,Male,No relevent experience,no_enrollment,Graduate,nan,1,nan,nan,never,89,0
city_45,0.89,nan,Has relevent experience,Part time course,High School,nan,10,50-99,Pvt Ltd,1,86,1
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,26,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Public Sector,1,21,0
city_175,0.776,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1,31,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,1,17,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,54,0
city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,23,1
city_103,0.92,Male,No relevent experience,no_enrollment,High School,nan,3,nan,nan,never,90,0
city_103,0.92,Male,No relevent experience,Full time course,High School,nan,11,nan,nan,never,37,1
city_16,0.91,Male,No relevent experience,no_enrollment,High School,nan,5,nan,nan,1,41,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1,160,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,84,0
city_117,0.698,Male,No relevent experience,Full time course,High School,nan,7,nan,nan,1,12,1
city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,never,182,0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,18,0
city_103,0.92,nan,No relevent experience,no_enrollment,Phd,STEM,>20,nan,nan,1,3,0
city_28,0.939,Other,Has relevent experience,Part time course,Graduate,STEM,10,10/49,Pvt Ltd,4,85,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,never,21,0
city_103,0.92,nan,No relevent experience,Full time course,Graduate,STEM,5,nan,Public Sector,1,101,0
city_106,0.698,Male,Has relevent experience,Part time course,High School,nan,11,10/49,Pvt Ltd,1,32,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,nan,nan,1,38,0
city_133,0.742,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,NGO,>4,44,0
city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,17,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,51,0
city_78,0.579,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,68,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,1,133,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52,0
city_131,0.68,Male,Has relevent experience,Part time course,Graduate,STEM,4,nan,nan,1,46,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,16,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,1,14,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,8,0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,nan,nan,2,21,0
city_75,0.939,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,1,37,0
city_21,0.624,nan,No relevent experience,Full time course,Graduate,STEM,5,nan,nan,1,47,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,94,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,7,1
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,nan,1,168,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,nan,nan,4,56,1
city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,46,0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,nan,4,nan,nan,never,17,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1,82,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,50,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,39,0
city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,nan,>20,nan,nan,1,41,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,16,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,91,0
city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,42,0
city_116,0.743,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,>4,80,0
